value,pos
67.37737128,234
67.40128364,235
67.42548545,236
67.44519178,237
67.62539617,238
67.63500685,239
67.68829091,240
67.75162643,241
67.84488342,242
67.88896027,243
67.89377906,244
67.89437294,245
67.90072794,246
67.91465077,247
67.9161487,248
67.91730132,249
67.9379624,250
67.9495668,251
67.96792061,252
67.98578468,253
68.01045703,254
68.0752688,255
68.11496287,256
68.13532888,257
68.14526667,258
68.22683218,259
68.23018625,260
68.26033826,261
68.26390916,262
68.27416711,263
68.28967835,264
68.29881688,265
68.30280119,266
68.32108821,267
68.35273104,268
68.35350872,269
68.38378308,270
68.40296124,271
68.40376883,272
68.41735731,273
68.47933741,274
68.49905794,275
68.51016404,276
68.51596919,277
68.52147718,278
68.54184254,279
68.55488348,280
68.55599678,281
68.63383304,282
68.63715921,283
68.65346349,284
68.65753481,285
68.67867788,286
68.69210505,287
68.71328647,288
68.72195265,289
68.73762718,290
68.78131215,291
68.86711937,292
68.87214822,293
68.88331827,294
68.940654,295
68.94826219,296
68.96702532,297
69.03355624,298
69.0337975,299
69.04045781,300
69.05198622,301
69.08310362,302
69.08736814,303
69.09346131,304
69.1319887,305
69.13238985,306
69.13784775,307
69.16458464,308
69.19016485,309
69.19146674,310
69.28031897,311
69.29533304,312
69.31933747,313
69.39032339,314
69.41175764,315
69.42370607,316
69.44833889,317
69.54647815,318
69.58197783,319
69.59138344,320
69.68163836,321
69.68747618,322
69.71392653,323
69.75628373,324
69.7698627,325
69.81767489,326
69.88326245,327
69.91919733,328
69.91948142,329
69.96627717,330
70.02425872,331
70.02874259,332
70.04396685,333
70.05242408,334
70.07339954,335
70.16003369,336
70.16083047,337
70.16121813,338
70.16789723,339
70.17017402,340
70.19097865,341
70.20199459,342
70.29175247,343
70.31591223,344
70.31941741,345
70.33081748,346
70.38951183,347
70.39870258,348
70.43541005,349
70.45823945,350
70.47741087,351
70.50135032,352
70.51675752,353
70.53532414,354
70.53934438,355
70.59751992,356
70.59794364,357
70.60734339,358
70.62453998,359
70.64683142,360
70.6947772,361
70.69801063,362
70.70029913,363
70.71941251,364
70.73108232,365
70.74354494,366
70.7601543,367
70.77533596,368
70.77625478,369
70.86856692,370
70.88620018,371
70.91372028,372
70.91704236,373
70.92477449,374
70.95348056,375
70.98665433,376
71.01542469,377
71.04138282,378
71.048282,379
71.06070771,380
71.09225008,381
71.11452793,382
71.11515832,383
71.11592042,384
71.13565684,385
71.14257066,386
71.15081513,387
71.15103354,388
71.16157684,389
71.19326609,390
71.19351449,391
71.20943347,392
71.21135665,393
71.2505371,394
71.28707193,395
71.30417492,396
71.33808301,397
71.34647647,398
71.35065197,399
71.36481584,400
71.37273531,401
71.37682618,402
71.3851754,403
71.38956339,404
71.3949027,405
71.39623179,406
71.41348879,407
71.42965238,408
71.44841322,409
71.4778304,410
71.47909193,411
71.51735719,412
71.53957956,413
71.5458431,414
71.5597381,415
71.57379611,416
71.57680827,417
71.58826157,418
71.60341489,419
71.63120187,420
71.64417957,421
71.65405558,422
71.70063349,423
71.73093352,424
71.74526073,425
71.7609728,426
71.78659865,427
71.78940288,428
71.79699732,429
71.80139994,430
71.82265467,431
71.82877779,432
71.85036923,433
71.85334328,434
71.88933557,435
71.8905536,436
71.89515582,437
71.90841511,438
71.9099935,439
71.91374654,440
71.94623001,441
71.9651274,442
71.98555922,443
71.98653233,444
71.98735484,445
71.99003087,446
71.99457842,447
72.02774886,448
72.0442623,449
72.0528519,450
72.07250749,451
72.08833972,452
72.1162846,453
72.1174415,454
72.11893583,455
72.12009353,456
72.12694329,457
72.1333016,458
72.14208036,459
72.15785156,460
72.29370096,461
72.3472133,462
72.36431345,463
72.39651806,464
72.40962032,465
72.40976421,466
72.46269744,467
72.47168561,468
72.49542796,469
72.50178549,470
72.53061351,471
72.54572634,472
72.56404901,473
72.58092435,474
72.59832687,475
72.64910351,476
72.65455195,477
72.65799273,478
72.6773735,479
72.6889508,480
72.69220704,481
72.73104683,482
72.74985581,483
72.78839103,484
72.80294283,485
72.81268858,486
72.84109401,487
72.85661667,488
72.86512787,489
72.87768793,490
72.8835927,491
72.88939999,492
72.88957816,493
72.8994661,494
72.90036168,495
72.94098783,496
72.94937759,497
73.00804848,498
73.01236744,499
73.01484771,500
73.05330862,501
73.06513234,502
73.07410813,503
73.0764322,504
73.07825579,505
73.09797303,506
73.10500768,507
73.10863172,508
73.11244911,509
73.11442364,510
73.12213791,511
73.13488749,512
73.17277657,513
73.18238773,514
73.19374558,515
73.23838263,516
73.28687772,517
73.29151842,518
73.30916418,519
73.34573858,520
73.34879805,521
73.37226964,522
73.39097142,523
73.41104651,524
73.41246378,525
73.4537071,526
73.45602569,527
73.46272606,528
73.4796165,529
73.48947631,530
73.49714769,531
73.50892506,532
73.52579299,533
73.55041483,534
73.56764957,535
73.56851343,536
73.5731478,537
73.59528942,538
73.61036251,539
73.67312227,540
73.69832124,541
73.70231334,542
73.71175986,543
73.72645261,544
73.72812119,545
73.73020436,546
73.73069182,547
73.73670827,548
73.75630277,549
73.75969614,550
73.78439868,551
73.78684071,552
73.79147947,553
73.8174399,554
73.83375707,555
73.84867691,556
73.85343713,557
73.86110689,558
73.90153902,559
73.908119,560
73.91697484,561
73.94793346,562
73.97496412,563
74.02504371,564
74.02928154,565
74.05232731,566
74.05518628,567
74.08080327,568
74.12664296,569
74.14809638,570
74.16270925,571
74.18553624,572
74.18601248,573
74.20148839,574
74.21164306,575
74.23285544,576
74.24708316,577
74.25560667,578
74.25702859,579
74.28197126,580
74.28244354,581
74.31112423,582
74.3211125,583
74.33494802,584
74.35622295,585
74.37351714,586
74.3873501,587
74.38912718,588
74.39166627,589
74.39340828,590
74.41633293,591
74.45676633,592
74.45756469,593
74.46830133,594
74.47106377,595
74.47300961,596
74.48779244,597
74.50225079,598
74.51020506,599
74.54025955,600
74.54318496,601
74.54797022,602
74.55239077,603
74.56838118,604
74.5696891,605
74.57303714,606
74.5940715,607
74.62989519,608
74.63306177,609
74.63739963,610
74.64321809,611
74.64531406,612
74.65128522,613
74.67745078,614
74.67905637,615
74.68351829,616
74.6877317,617
74.69389769,618
74.69816348,619
74.70767665,620
74.71243958,621
74.71566703,622
74.72293599,623
74.72339023,624
74.7251161,625
74.73355766,626
74.7374803,627
74.73826784,628
74.74187561,629
74.75342751,630
74.75778074,631
74.77903145,632
74.78004086,633
74.78098068,634
74.79915947,635
74.81268875,636
74.82887655,637
74.86803977,638
74.87654387,639
74.87923242,640
74.89082852,641
74.90476825,642
74.9078255,643
74.92535807,644
74.93962551,645
74.94104515,646
74.96058261,647
74.97917626,648
74.98857571,649
74.99816682,650
75.00198507,651
75.00210206,652
75.01712235,653
75.03113065,654
75.03846492,655
75.04936456,656
75.0502997,657
75.05841727,658
75.06230447,659
75.08489173,660
75.11051464,661
75.11181359,662
75.11750294,663
75.12374166,664
75.13024338,665
75.1321578,666
75.14572493,667
75.14728833,668
75.16343195,669
75.19691551,670
75.207525,671
75.21166657,672
75.21180669,673
75.21327715,674
75.24912435,675
75.25086557,676
75.2883325,677
75.31100625,678
75.31901604,679
75.32364316,680
75.3365389,681
75.36915338,682
75.383195,683
75.41519789,684
75.46690089,685
75.47938006,686
75.49955278,687
75.50334915,688
75.50493419,689
75.51871487,690
75.52954138,691
75.52967926,692
75.52993704,693
75.55158173,694
75.55661931,695
75.56506805,696
75.5815458,697
75.62559614,698
75.63055722,699
75.64777168,700
75.65540033,701
75.67459807,702
75.6857939,703
75.69640201,704
75.69991525,705
75.70812772,706
75.72527518,707
75.73992315,708
75.74014099,709
75.75340167,710
75.76095912,711
75.80076737,712
75.81054279,713
75.86682625,714
75.86724191,715
75.87616358,716
75.87781095,717
75.88019139,718
75.88100939,719
75.88718895,720
75.89025986,721
75.90552363,722
75.91622505,723
75.916677,724
75.92336651,725
75.92703233,726
75.93050419,727
75.93701414,728
75.94953602,729
75.95534558,730
75.95795373,731
75.96455306,732
75.97943854,733
75.98568054,734
75.99767399,735
75.99943923,736
76.01384143,737
76.02452749,738
76.02871803,739
76.03096259,740
76.04733622,741
76.0533538,742
76.06310634,743
76.07904936,744
76.08053113,745
76.09987421,746
76.10596984,747
76.11375888,748
76.11489872,749
76.13176197,750
76.135071,751
76.14978324,752
76.15247437,753
76.15327489,754
76.17171197,755
76.18125486,756
76.18263078,757
76.20297213,758
76.21394698,759
76.24621314,760
76.27026542,761
76.27750349,762
76.29031139,763
76.29128173,764
76.2917807,765
76.30254292,766
76.33153657,767
76.34334982,768
76.35186077,769
76.36683702,770
76.40424948,771
76.43028301,772
76.43476998,773
76.44815234,774
76.4550455,775
76.45552014,776
76.46170598,777
76.48703541,778
76.49486163,779
76.50340139,780
76.50505272,781
76.50702322,782
76.51396865,783
76.54103879,784
76.54349374,785
76.54926169,786
76.56409849,787
76.57028432,788
76.57255927,789
76.60245972,790
76.60775109,791
76.67843248,792
76.68027379,793
76.73061789,794
76.73462263,795
76.75641883,796
76.75831466,797
76.76181645,798
76.788021,799
76.80297354,800
76.81298358,801
76.82618302,802
76.82873671,803
76.83832251,804
76.84794054,805
76.86347865,806
76.8660408,807
76.86782393,808
76.88125935,809
76.88173137,810
76.89631786,811
76.89826879,812
76.89878601,813
76.91244095,814
76.93645363,815
76.93926765,816
76.9438084,817
76.9568114,818
76.95893616,819
76.98627988,820
76.99161104,821
77.01025036,822
77.01394568,823
77.02616506,824
77.02894115,825
77.04139879,826
77.04184997,827
77.04224061,828
77.04551141,829
77.04801763,830
77.05870247,831
77.05973221,832
77.07902065,833
77.10521335,834
77.10858204,835
77.11090264,836
77.11566205,837
77.11886235,838
77.12522051,839
77.13109507,840
77.14407536,841
77.14614897,842
77.1679763,843
77.18235419,844
77.19896739,845
77.21378149,846
77.22757878,847
77.22907269,848
77.23930038,849
77.26809747,850
77.29207205,851
77.29851484,852
77.31114293,853
77.32308906,854
77.32991787,855
77.33289353,856
77.33505075,857
77.35724353,858
77.36100293,859
77.36197493,860
77.36342851,861
77.37211808,862
77.39731663,863
77.3991721,864
77.41405313,865
77.42129726,866
77.4281819,867
77.43351175,868
77.43423804,869
77.44822304,870
77.44834463,871
77.46597028,872
77.50110055,873
77.53110751,874
77.55108628,875
77.59921519,876
77.62243022,877
77.64043688,878
77.66164604,879
77.66949921,880
77.71598037,881
77.71735185,882
77.76093474,883
77.77050549,884
77.77065212,885
77.77517314,886
77.7904426,887
77.79140313,888
77.79443159,889
77.81689602,890
77.81882405,891
77.82071212,892
77.84075379,893
77.84541025,894
77.84666994,895
77.84882645,896
77.86398913,897
77.87090832,898
77.87126281,899
77.8731606,900
77.88323979,901
77.90433002,902
77.91505851,903
77.92168042,904
77.92518998,905
77.94677951,906
77.94754361,907
77.95663012,908
77.965464,909
77.96876551,910
77.97338472,911
77.97408285,912
77.98867614,913
77.99816396,914
78.00675418,915
78.01812163,916
78.04595986,917
78.05825834,918
78.05884431,919
78.06595533,920
78.07841056,921
78.08262098,922
78.08783393,923
78.10240258,924
78.10302228,925
78.11407899,926
78.11748923,927
78.11787167,928
78.12046004,929
78.12107931,930
78.1264347,931
78.12691404,932
78.13382693,933
78.1465757,934
78.15657658,935
78.16975759,936
78.17085387,937
78.17191345,938
78.17776454,939
78.18759143,940
78.19907178,941
78.21172559,942
78.22716056,943
78.23560789,944
78.23870489,945
78.24207951,946
78.24452712,947
78.24692616,948
78.25400726,949
78.25849512,950
78.2737181,951
78.28939657,952
78.29018626,953
78.31532123,954
78.3392787,955
78.35549578,956
78.35694064,957
78.36038335,958
78.36429721,959
78.38182552,960
78.38839471,961
78.38951893,962
78.39514131,963
78.40053236,964
78.41737169,965
78.41824406,966
78.43423046,967
78.43635823,968
78.44699083,969
78.45020614,970
78.46255092,971
78.46351079,972
78.46455354,973
78.46516411,974
78.46753978,975
78.47799715,976
78.48551188,977
78.49257531,978
78.49366384,979
78.51192454,980
78.52407328,981
78.56082676,982
78.56658151,983
78.57789574,984
78.59042753,985
78.60186189,986
78.62459386,987
78.63393246,988
78.6542569,989
78.66323935,990
78.67141693,991
78.67263697,992
78.67877089,993
78.68679243,994
78.68968071,995
78.71284332,996
78.731113,997
78.73839999,998
78.75263614,999
78.75824575,1000
78.76339663,1001
78.76762093,1002
78.7846863,1003
78.7915359,1004
78.79840294,1005
78.81533086,1006
78.8156137,1007
78.81562914,1008
78.82948506,1009
78.83372718,1010
78.83413917,1011
78.84855486,1012
78.85700908,1013
78.87377003,1014
78.89149223,1015
78.89818357,1016
78.90115841,1017
78.90517711,1018
78.91872313,1019
78.91907229,1020
78.91934238,1021
78.92408894,1022
78.92880844,1023
78.94625084,1024
78.9517842,1025
78.96587399,1026
78.98022659,1027
78.98103099,1028
79.0267183,1029
79.02986891,1030
79.043185,1031
79.04394531,1032
79.06477489,1033
79.08925533,1034
79.09142521,1035
79.0976085,1036
79.11163964,1037
79.11264707,1038
79.11305421,1039
79.11965672,1040
79.12054199,1041
79.12195796,1042
79.12276478,1043
79.13378817,1044
79.13677871,1045
79.14037397,1046
79.14076071,1047
79.14161062,1048
79.15019542,1049
79.16837094,1050
79.17073241,1051
79.17224332,1052
79.18770743,1053
79.18929611,1054
79.19357692,1055
79.19976385,1056
79.2040141,1057
79.23073091,1058
79.23297676,1059
79.23598943,1060
79.24215799,1061
79.24287468,1062
79.24651936,1063
79.25487235,1064
79.26146951,1065
79.27468486,1066
79.28540233,1067
79.30739232,1068
79.34915931,1069
79.34958096,1070
79.36944993,1071
79.37140364,1072
79.39807756,1073
79.40179547,1074
79.40367567,1075
79.40615912,1076
79.41461851,1077
79.42583417,1078
79.43629786,1079
79.45531082,1080
79.46009441,1081
79.47944609,1082
79.48296119,1083
79.53057777,1084
79.54323443,1085
79.5436429,1086
79.5517303,1087
79.55226831,1088
79.55610149,1089
79.57311384,1090
79.57522501,1091
79.59701536,1092
79.61557913,1093
79.63454009,1094
79.64543817,1095
79.65709387,1096
79.65986422,1097
79.66047823,1098
79.66374567,1099
79.67558708,1100
79.69660269,1101
79.70942408,1102
79.71271452,1103
79.72595074,1104
79.72696241,1105
79.73347155,1106
79.73773748,1107
79.74617795,1108
79.75026755,1109
79.75296379,1110
79.76300157,1111
79.77978449,1112
79.78308402,1113
79.79922403,1114
79.80001246,1115
79.82462915,1116
79.8307406,1117
79.84120331,1118
79.84562469,1119
79.85154899,1120
79.85285368,1121
79.85719091,1122
79.86925555,1123
79.88684351,1124
79.91136044,1125
79.93154784,1126
79.96764026,1127
79.9753711,1128
79.99054487,1129
79.99697579,1130
80.03313765,1131
80.05578926,1132
80.08886633,1133
80.10333086,1134
80.10997575,1135
80.14724178,1136
80.16547328,1137
80.16691711,1138
80.16915035,1139
80.17100217,1140
80.1998877,1141
80.22623391,1142
80.22845052,1143
80.24919024,1144
80.25179956,1145
80.26254334,1146
80.27003966,1147
80.27106733,1148
80.27201269,1149
80.28609989,1150
80.29931268,1151
80.30729098,1152
80.31309484,1153
80.31839006,1154
80.3192493,1155
80.33013305,1156
80.34569184,1157
80.34955985,1158
80.35988091,1159
80.36437613,1160
80.36465315,1161
80.36581714,1162
80.3793688,1163
80.38532163,1164
80.4029532,1165
80.41533543,1166
80.42846869,1167
80.43298028,1168
80.43790913,1169
80.44590583,1170
80.44743437,1171
80.456973,1172
80.46105731,1173
80.47088884,1174
80.50420983,1175
80.51316474,1176
80.51403264,1177
80.51538109,1178
80.51928118,1179
80.52121622,1180
80.52977617,1181
80.53128137,1182
80.53361809,1183
80.54143339,1184
80.55263183,1185
80.56488453,1186
80.57878056,1187
80.5845751,1188
80.58524992,1189
80.59244559,1190
80.60209148,1191
80.60529641,1192
80.61465012,1193
80.63148821,1194
80.63384389,1195
80.63426734,1196
80.63741746,1197
80.64227776,1198
80.64390524,1199
80.65288558,1200
80.65547974,1201
80.66804989,1202
80.67768976,1203
80.69924598,1204
80.70139978,1205
80.7068026,1206
80.71239068,1207
80.71261385,1208
80.71813485,1209
80.71827146,1210
80.72261297,1211
80.72943673,1212
80.73268839,1213
80.74146779,1214
80.74161145,1215
80.74917128,1216
80.7594115,1217
80.77195258,1218
80.77227988,1219
80.77252277,1220
80.77337758,1221
80.77863271,1222
80.79120352,1223
80.79236256,1224
80.79941967,1225
80.80483972,1226
80.82887415,1227
80.837998,1228
80.8728702,1229
80.88367286,1230
80.89905047,1231
80.90137637,1232
80.92125515,1233
80.94580518,1234
81.00055672,1235
81.00059404,1236
81.00097567,1237
81.01300403,1238
81.03088107,1239
81.03333794,1240
81.052591,1241
81.06152805,1242
81.06598011,1243
81.06698348,1244
81.06846462,1245
81.07498284,1246
81.10192604,1247
81.10836824,1248
81.11684647,1249
81.14045184,1250
81.14363604,1251
81.14594199,1252
81.14856974,1253
81.15510304,1254
81.1588093,1255
81.17566404,1256
81.18923072,1257
81.21098852,1258
81.21572037,1259
81.22318681,1260
81.22882727,1261
81.23225487,1262
81.24106965,1263
81.24426538,1264
81.25368739,1265
81.260541,1266
81.264059,1267
81.28172941,1268
81.28738012,1269
81.30008517,1270
81.33162617,1271
81.33376016,1272
81.35999852,1273
81.37352521,1274
81.37522191,1275
81.37996272,1276
81.38469335,1277
81.39231825,1278
81.39743947,1279
81.40045233,1280
81.40339462,1281
81.4145118,1282
81.41833918,1283
81.43751572,1284
81.45297881,1285
81.46289156,1286
81.47635827,1287
81.48789043,1288
81.48865976,1289
81.50201664,1290
81.50949347,1291
81.51070134,1292
81.52205217,1293
81.53667138,1294
81.55497494,1295
81.5595722,1296
81.56622388,1297
81.58069898,1298
81.58380304,1299
81.59653519,1300
81.60249291,1301
81.60612383,1302
81.62662478,1303
81.63041772,1304
81.63531413,1305
81.63662568,1306
81.64594993,1307
81.66729774,1308
81.68049161,1309
81.68339743,1310
81.69792529,1311
81.70352372,1312
81.71922024,1313
81.72510199,1314
81.72999799,1315
81.73662467,1316
81.73932784,1317
81.74056781,1318
81.74067215,1319
81.776146,1320
81.78060228,1321
81.7924912,1322
81.80795716,1323
81.82097464,1324
81.82586063,1325
81.83430326,1326
81.84582194,1327
81.86533605,1328
81.86616495,1329
81.87158056,1330
81.87467807,1331
81.88044613,1332
81.88208262,1333
81.88341756,1334
81.88827649,1335
81.90131821,1336
81.91533622,1337
81.94396646,1338
81.94729439,1339
81.95680941,1340
81.97586823,1341
81.98646267,1342
81.99755656,1343
82.00031155,1344
82.00369706,1345
82.00441755,1346
82.00729215,1347
82.01100378,1348
82.01430463,1349
82.0252478,1350
82.03826501,1351
82.05159662,1352
82.05560203,1353
82.06150714,1354
82.06186525,1355
82.06382497,1356
82.06592082,1357
82.06900396,1358
82.08706032,1359
82.09419911,1360
82.10454703,1361
82.13209141,1362
82.14935722,1363
82.14936179,1364
82.14996318,1365
82.15446486,1366
82.16726501,1367
82.1733021,1368
82.17900286,1369
82.18302161,1370
82.18623566,1371
82.19155459,1372
82.19479755,1373
82.19573795,1374
82.19621014,1375
82.20363915,1376
82.21091884,1377
82.21274852,1378
82.21502092,1379
82.2166386,1380
82.22583409,1381
82.22660206,1382
82.26006878,1383
82.26134701,1384
82.2766083,1385
82.2775983,1386
82.29274548,1387
82.29858104,1388
82.29983201,1389
82.30298608,1390
82.30753464,1391
82.31077061,1392
82.31767336,1393
82.31844689,1394
82.31993502,1395
82.32194047,1396
82.33545468,1397
82.35153891,1398
82.35776537,1399
82.38609093,1400
82.38624126,1401
82.39107898,1402
82.39144679,1403
82.40416264,1404
82.40431687,1405
82.42228375,1406
82.44367752,1407
82.4473443,1408
82.44858657,1409
82.46357741,1410
82.46453257,1411
82.4721738,1412
82.47854988,1413
82.4802148,1414
82.49609324,1415
82.49818286,1416
82.50234801,1417
82.50256601,1418
82.50621503,1419
82.50839663,1420
82.51635014,1421
82.51745192,1422
82.52239949,1423
82.52512296,1424
82.53259722,1425
82.54289747,1426
82.55431005,1427
82.55836911,1428
82.55956748,1429
82.57509528,1430
82.58294476,1431
82.60393484,1432
82.6061699,1433
82.60805941,1434
82.61295485,1435
82.62635016,1436
82.62855257,1437
82.64469206,1438
82.65007194,1439
82.67088052,1440
82.67116781,1441
82.678546,1442
82.67947038,1443
82.68384607,1444
82.6878017,1445
82.69021767,1446
82.69352034,1447
82.69581793,1448
82.71521707,1449
82.72201129,1450
82.75338776,1451
82.76445184,1452
82.76941878,1453
82.76999581,1454
82.78334437,1455
82.78722154,1456
82.78924509,1457
82.80472196,1458
82.80474062,1459
82.82697162,1460
82.82746612,1461
82.83305135,1462
82.83348595,1463
82.84101183,1464
82.85022759,1465
82.868735,1466
82.87113624,1467
82.87178677,1468
82.87512949,1469
82.87818922,1470
82.87861979,1471
82.88538131,1472
82.8863864,1473
82.89381333,1474
82.89393119,1475
82.90804139,1476
82.91375195,1477
82.92403568,1478
82.94586716,1479
82.95654313,1480
82.96728738,1481
82.97050031,1482
82.97365411,1483
82.97641246,1484
82.99494346,1485
83.00237413,1486
83.00345077,1487
83.00719739,1488
83.0132418,1489
83.01547099,1490
83.02806375,1491
83.02952583,1492
83.03019053,1493
83.04628889,1494
83.05552041,1495
83.07414929,1496
83.08017954,1497
83.08083436,1498
83.08216179,1499
83.08316538,1500
83.08620505,1501
83.0865729,1502
83.08787674,1503
83.09055508,1504
83.09227563,1505
83.09499075,1506
83.10512595,1507
83.11478687,1508
83.12393505,1509
83.12634297,1510
83.12905215,1511
83.13071708,1512
83.13094182,1513
83.14378732,1514
83.14644233,1515
83.14750621,1516
83.15398206,1517
83.16513756,1518
83.1718097,1519
83.17790818,1520
83.20118844,1521
83.21300114,1522
83.21624256,1523
83.21973238,1524
83.23628866,1525
83.27223174,1526
83.27570314,1527
83.28888585,1528
83.29686128,1529
83.30549534,1530
83.31783099,1531
83.32514144,1532
83.32645049,1533
83.33073269,1534
83.33966184,1535
83.34209567,1536
83.36214846,1537
83.36552237,1538
83.36897609,1539
83.36902687,1540
83.37273251,1541
83.37414026,1542
83.37464755,1543
83.37546039,1544
83.39879542,1545
83.41251486,1546
83.41900919,1547
83.42926954,1548
83.44488193,1549
83.4734522,1550
83.47408853,1551
83.47902125,1552
83.49770287,1553
83.50673132,1554
83.51321343,1555
83.51638521,1556
83.52893196,1557
83.56077656,1558
83.57144662,1559
83.57805043,1560
83.6168424,1561
83.62357954,1562
83.62900677,1563
83.63599883,1564
83.63611588,1565
83.63933119,1566
83.64111882,1567
83.65911393,1568
83.66380724,1569
83.67526755,1570
83.70461272,1571
83.71739449,1572
83.7259787,1573
83.72671763,1574
83.73862397,1575
83.76274661,1576
83.7701384,1577
83.77739836,1578
83.78470159,1579
83.78514557,1580
83.78779533,1581
83.80025934,1582
83.80422619,1583
83.80661785,1584
83.81021188,1585
83.82299751,1586
83.82500036,1587
83.8292104,1588
83.83561726,1589
83.83657124,1590
83.83684001,1591
83.83831391,1592
83.84591638,1593
83.84710324,1594
83.8510537,1595
83.85711699,1596
83.8621491,1597
83.86665913,1598
83.8747894,1599
83.87627715,1600
83.8772246,1601
83.88901231,1602
83.88956279,1603
83.89027761,1604
83.89585401,1605
83.9001157,1606
83.90714305,1607
83.90734795,1608
83.92382271,1609
83.92752763,1610
83.9283405,1611
83.93801768,1612
83.93920978,1613
83.93989994,1614
83.94581398,1615
83.94652669,1616
83.94867841,1617
83.95561509,1618
83.95949384,1619
83.9595052,1620
83.96597581,1621
83.97674805,1622
83.98432934,1623
83.98746792,1624
83.99683404,1625
84.00042674,1626
84.00858128,1627
84.01877488,1628
84.02356793,1629
84.02568714,1630
84.03164633,1631
84.04247582,1632
84.04580278,1633
84.04630019,1634
84.04659696,1635
84.05333917,1636
84.05372816,1637
84.05475917,1638
84.05785045,1639
84.06594427,1640
84.07286104,1641
84.08188486,1642
84.09070627,1643
84.11453132,1644
84.12253924,1645
84.12362405,1646
84.12611248,1647
84.13731227,1648
84.13971443,1649
84.1415858,1650
84.1488099,1651
84.15961831,1652
84.16584101,1653
84.16689636,1654
84.16919474,1655
84.1773234,1656
84.18012174,1657
84.18467592,1658
84.20565363,1659
84.22977532,1660
84.24104716,1661
84.24902071,1662
84.25722029,1663
84.28246502,1664
84.28705807,1665
84.28938683,1666
