attr1,attr2
42.18429413524479,42.6014853444324
42.18450622848727,40.45697072799512
42.19211011226379,45.84533663216291
42.19810116705884,45.47002826998174
42.198110735927266,42.845804424299736
42.199400832223766,40.35354774383929
42.2065751024623,44.79984754777437
42.20712493158633,42.97713148164522
42.21089134696826,41.258320108906325
42.21254160831095,45.072013806712675
42.21387160928689,46.77973760189235
42.218991507577584,46.83455564515793
42.21930192224103,43.90320978206476
42.22027127133049,42.5216701955769
42.237323347931735,45.21042003201076
42.23737922597511,45.61319957792322
42.25237312914896,43.27861642006888
42.254658642371375,41.26092817207351
42.258862164053966,44.16582024759929
42.263766868768016,45.45316293682425
42.26597067669971,45.98179881810169
42.27055584928098,44.98545135096159
42.274391462477524,45.28492768714759
42.27508194430381,40.39199218911623
42.27993411888869,44.4780888070397
42.28004865462127,41.851041563898775
42.2929755820401,43.47507345209267
42.29610589614252,44.030016071624985
42.29860757523241,42.45271886648574
42.30186129163307,46.533286648872114
42.30799169549513,43.57370293048767
42.32011618671457,41.48343212341998
42.325992106842,44.41626848012283
42.33024428651606,46.817819246986616
42.33095716500627,43.08182554448856
42.33670246160882,42.557113660694995
42.346746797125135,44.39550504487441
42.358451510762265,45.663861834429554
42.36497677882255,45.5974674074742
42.37028394039135,48.21546415369468
42.37378466902737,45.54167406065402
42.3798847101473,40.63392381537624
42.38231332936298,46.45751590683338
42.389852867366656,45.372143541454484
42.40117391941091,43.56584565310651
42.40500123604388,43.26874536171303
42.40961486584746,42.80428901364574
42.41295762099023,46.741306003762844
42.41323744619619,43.84793752581277
42.415985815274354,43.19242199690639
42.42137033413069,46.01861194127232
42.425555955993815,43.70782796265871
42.42891172146529,41.6774014487921
42.42911208273797,42.66178391916894
42.43108996428687,43.510852513212456
42.4327145499887,42.259877665335694
42.44225074454029,45.40764132934534
42.44252138869079,42.30274847159474
42.44778755131663,43.849324109071055
42.44800509514357,42.360496637737924
42.452937819738935,42.479058117329025
42.45309934095027,44.55533646407542
42.45864150365266,42.59237681598758
42.46235420249842,45.77120321410776
42.46288401812639,45.19908144359747
42.47014622140043,48.00957109187594
42.47138787821358,44.90104225046984
42.474547143488806,43.85583112639608
42.476072652368146,39.05757857917078
42.478930722374145,45.50303446534059
42.48059706569771,42.09859044912776
42.48347886640833,43.56083704055457
42.485079992937415,39.44255070171699
42.48677854278406,44.81288546414636
42.490337644687145,43.08944609037258
42.50184683778933,43.44112507899118
42.505540743376635,43.27607694647628
42.508573563061034,43.711382917299204
42.51292701313833,41.37655284723873
42.51914721330169,42.260999823767534
42.51976833614304,41.08305070217769
42.535008534911036,44.92349239101833
42.53926098864386,41.95986286996675
42.54476493654563,46.407460770874245
42.55295353340308,45.89504072566952
42.55337489455581,41.443275824060855
42.573768833202664,45.856605808334024
42.58656175411183,39.913941707316866
42.588297558372105,42.01017389523269
42.591329112562555,43.084072866565876
42.593664117664716,43.519794514620294
42.5943872400655,41.444666807622134
42.59720698229646,47.38102771260372
42.60081882122874,43.84204540965348
42.61147040488005,47.43337273292846
42.615333501089665,42.3374847347203
42.623814654154266,44.106370191378915
42.62498911970216,43.79017138233122
42.625680099776496,45.76824208664816
42.62977246412923,40.966739197082006
42.633933371093036,39.84210179704286
42.63667717920402,44.53862572539229
42.637142352261385,42.59128133980133
42.639403303808564,46.617867362961036
42.643478208791905,45.58174661096858
42.64748115386277,42.85448353503093
42.64788002889806,44.74384825357526
42.65762128275184,45.09554844297596
42.65815577981095,44.51246453652692
42.658265991816734,46.579458305837704
42.659933474841054,46.99056167374366
42.662207488293234,46.19701155049281
42.66414261706839,44.30814144909918
42.66562933326023,44.450385939295465
42.66686095387235,43.70207766366897
42.67175922912667,43.748731392206864
42.67221084948329,39.746081564469435
42.672272942947714,42.59255002696571
42.6724258417473,41.954772556292994
42.67480066536027,44.6853736538704
42.675066731257274,40.503790027109446
42.68105614009684,43.90761263145205
42.697648809837254,42.77122481649591
42.70025837066256,47.02073013056933
42.70047589847078,44.273115041546646
42.70669025357023,43.00377122650619
42.70883457249313,43.653405627969335
42.71316719789857,45.126905526485324
42.71400250278699,42.986637139547945
42.71458246314056,43.96289377546272
42.7184427762613,40.43348368508752
42.72544534125501,44.94640274141483
42.72655408461215,48.90875268099574
42.72874913754283,40.73580176163482
42.7319580533206,46.35846522051364
42.73443208420285,42.64865492565589
42.73727555879365,43.51351399981621
42.7412089949251,42.26686775990204
42.742457501912426,40.20008390429598
42.74571203580895,44.14547430868989
42.75439643866257,45.1065058123885
42.76159517744703,44.17464900000805
42.764578102481,44.963294518946086
42.765791254279165,44.562067887677685
42.76580918154665,43.58628554437029
42.774552478694574,48.48062299001509
42.774993380618874,42.58211291357533
42.777964353288624,44.62903898618989
42.78066246549315,44.104125504427415
42.78358252400643,41.612581495644456
42.78391738414897,44.92445964504505
42.7907179495178,42.881790887812315
42.79115918810277,41.108891312077006
42.79596890027164,43.64205977124358
42.796435847695946,37.87521712420177
42.811781761552716,48.12342722933002
42.8171208641195,45.48662814933255
42.81986586799577,44.31611905690251
42.821883965415566,46.090058019143484
42.82612343625055,40.966243204796406
42.82708333708362,42.34889495700891
42.829074793509854,46.38081006234575
42.831668493474794,45.14026857286634
42.83546560429006,42.743809728045605
42.83953052134754,43.62506483709722
42.84099493993956,41.23750958123783
42.8410538732404,45.32090610607921
42.84421770018601,43.876357700047244
42.844588153043716,42.50525554036077
42.84634101802115,42.0522467557542
42.851837351758675,45.285015261364705
42.85525715843932,45.2587057467126
42.85986920530639,41.908394864278534
42.866175929089394,46.96002302006341
42.86732442713718,44.49973387712221
42.86745400036965,42.04696069284929
42.873078842267525,48.13875783763679
42.87364526080366,46.309911110131445
42.87669488976771,44.42291629997507
42.880999060700745,43.402699881124335
42.881302326837634,45.19905867266827
42.88444587417744,40.857976813661736
42.88533959282482,42.98553728199649
42.88623966513502,44.12524010947219
42.8867167762609,41.45394121465838
42.88952347957174,39.772927225389545
42.89094051019254,47.963849721917526
42.898565161829495,42.02735664317777
42.90101089094258,43.276448167092425
42.903745037236575,45.21841812158264
42.9038954003388,43.80950920671441
42.908367525139084,46.91397336731386
42.928049301064846,46.17938844194584
42.93078329333427,44.077752312454464
42.943529025445514,44.798732614955114
42.94364152788387,45.12670768282342
42.946092196110385,44.215892979407684
42.94639547613219,47.16251463964309
42.95058257767431,45.91810943313803
42.95079486711934,43.68276487548111
42.95099763684267,41.93795269460434
42.95389577970947,44.941647556155935
42.95549658202388,44.850111758224244
42.96077040085163,45.51794648261074
42.962338281208574,48.024013782218226
42.96869994492977,48.74053305645877
42.97345785271152,44.8699343365744
42.976818678135146,46.82731420192858
42.97704604754868,42.75681485365276
42.982569873054565,40.51313878049933
42.98480525841178,45.052598943973585
42.99044075816929,45.23381642438526
42.993739471021584,47.9355310234974
42.99459795866426,43.67007532300711
42.99525300333493,44.091763811240305
43.01272070403924,45.62875200953058
43.01320629433824,43.12094436237192
43.01737990658316,46.38582610610665
43.01980265274217,45.479068099099
43.02243279186017,42.17159994513392
43.02334776358347,46.3381704533399
43.02660020628517,43.814419408299116
43.02737230750154,48.58705827233537
43.02871302172585,40.253709591444455
43.04038959174478,45.252520599287095
43.06199109205562,43.462406785352094
43.063068775787784,44.72501498204107
43.06607277467432,46.49559435720369
43.06694042727124,45.40659819736231
43.07661399862645,45.166676339400425
43.077479710735474,44.68459099987328
43.082194778357994,45.17358612492555
43.0824581147619,44.43582643220871
43.08416262966185,43.29351879464152
43.087363743175075,47.28261362753745
43.08805252027314,42.52832328549498
43.09440474493434,42.11230855574335
43.09450477567627,45.762999792492536
43.10201336915625,45.66708591818517
43.10317972997026,44.8133392046831
43.103608860606855,46.01886971721192
43.10500033028529,46.74293664714814
43.105178880169504,45.639913340390414
43.10782455855494,42.48041157679411
43.11048925184026,45.319475317185564
43.11108565681512,38.87097463523502
43.11163479817027,46.57154109088338
43.11494178530601,44.28430741596473
43.12311349428686,44.55831446909777
43.123587204776484,43.771058542312495
43.124386221706395,44.94391956527201
43.12758159964028,44.798902575145654
43.130097693369834,43.29739773298985
43.133449487085144,43.02299543685774
43.13450903913353,45.71647943147245
43.135268405026736,43.37908696794357
43.14164572750468,43.70994721644898
43.14277399771771,45.770683795300975
43.14379843553248,44.38448960151692
43.14425245484057,45.36922450370062
43.14567133796046,45.80139548370358
43.14994733324912,46.55825884733601
43.154661804630464,43.95452942403953
43.16003161218379,46.08096820692794
43.16428645338636,47.10381204903362
43.16502771292064,42.212205754853436
43.16532565331797,41.54313141581003
43.16569794091605,44.743459845883095
43.16783868869125,45.855052911425474
43.16920753537722,46.01354923881226
43.169505906153816,41.56093513844937
43.170585896556055,46.22873391078726
43.17074662427632,44.845216474745854
43.17742592589849,42.794114327310204
43.18012320596749,48.00328811449926
43.18450080007453,44.6131750005775
43.18668714808298,46.12323035698871
43.190249268284084,44.828275591815
43.192571694817886,46.058926691000636
43.194887467176315,43.282992592502374
43.20202828270679,47.985974128145216
43.20413645735087,46.147771987258736
43.20479217879046,41.55183406003107
43.20506488273593,45.956158259203434
43.20603570463469,46.556539165136506
43.20605452798184,43.34459234786331
43.21198543640051,43.069896594947764
43.2144649433722,45.62268237606676
43.216474006655105,44.11879892377247
43.22147313215481,44.499696189098124
43.221488447174536,45.559806318361275
43.22985216190738,44.012359343716966
43.23045057778175,41.07725839870131
43.23185722841288,42.84934116947241
43.23708455399611,42.56834771167001
43.241061056296004,42.81971014233589
43.24744336696532,43.48417809597728
43.24848744787293,44.640013263133596
43.253752152368435,43.95525694413955
43.26416093985276,43.38830485264617
43.26474059169435,45.18338362445167
43.26999635884374,43.950834996239436
43.27511423590523,40.42246869316163
43.27573823258807,43.16064277554828
43.27775564542619,44.60396982168256
43.278044589704606,42.529919395251184
43.28034122713014,45.16618737970049
43.28065978344098,44.70974801437549
43.28243729193876,44.52795828448939
43.28609031073374,46.18493919094757
43.29382991764004,45.941276392484454
43.295824684837285,43.01808803601222
43.304760781570494,44.732335012571724
43.30838586984267,46.97370204607384
43.30919695005275,43.3366200929358
43.31023597146472,43.62434532705913
43.31771417319314,42.60237367910133
43.31801818411675,45.63931106425911
43.32090047488122,45.12197352502204
43.32314796769592,41.33739029647474
43.32397940533647,46.46119542864714
43.324889984515444,44.11613494741535
43.32540388113415,42.50943206364822
43.32559308953715,43.9094634176884
43.32800202521522,43.32141057365506
43.32846231511976,45.18696231397919
43.33423041286184,45.17045664682713
43.33470235384454,44.15667053004648
43.34043030094133,43.32893999239991
43.341093981373994,44.604583376407554
43.342575723565275,45.224976356545
43.349898407162186,47.41409856697568
43.35104912367498,45.862181661912835
43.35108590957951,42.84157812134359
43.3525717705639,44.56885876606556
43.35367276709149,42.53997902839346
43.35452777833494,44.9947374188133
43.35678293598914,43.20963077409516
43.35959175745533,42.59402870684761
43.359675408290514,42.75921977821349
43.35990717204724,44.93233560317713
43.36719642118797,45.28215351351981
43.36896484341955,41.840747628962454
43.369786859393,42.954458158965934
43.384381851366214,48.78764939736282
43.38545360779592,45.28251172054692
43.385580580436994,44.794581908697126
43.390124716513995,45.135414844225096
43.391725236247694,45.03305021233434
43.39404283089465,46.69697845531267
43.39664655210298,49.555656461715685
43.39693053846158,43.87032689042475
43.399649072881,40.57603373535109
43.40332873568998,44.478291319028656
43.40909038092876,40.41632817170401
43.41286286629902,44.06837708451569
43.41411153072072,45.80630709034655
43.414845414166344,46.35124078170303
43.417079550780485,44.4194290779088
43.41717770925633,42.555534778922144
43.41800313172742,43.94866315285115
43.420015189247856,45.079284764234956
43.430810056048145,46.11025752621548
43.43276273827877,45.27263406892165
43.437246998699095,48.14792467909109
43.44529285608522,47.38294365002858
43.44592713854962,41.43704944793966
43.446053270807575,44.449548431381984
43.44728536471127,42.92666434182917
43.44848758418912,42.844402606907124
43.45188857784227,46.64952106797716
43.4549274778854,47.23979231253368
43.45641578908616,48.2390164829112
43.459119672415454,46.344867366279026
43.459448693104754,42.74494112300719
43.46666489678189,44.84470441305817
43.46709027900981,42.950843912417575
43.46948255724905,49.28465001423922
43.469851964860034,44.987538125101025
43.47306152611949,44.522835063746186
43.47347758200756,42.70235974561814
43.47429402031452,45.03673660016603
43.475499349434195,44.24295801027075
43.47572805395451,45.76061649829528
43.47737782178701,40.81396869332028
43.479938546010885,41.98767992055519
43.483256982939984,42.02621464036098
43.4892509318588,45.498448132234344
43.49072586361024,45.76507037880664
43.49236671107118,40.80413634131415
43.49246421378312,44.861052004904465
43.49290526223445,45.0729363491169
43.49500823932623,42.5883843203847
43.49614917001567,48.481795737886856
43.496572425753676,41.042820918492204
43.49677744357008,43.37987733603327
43.49708628757084,45.20072207812821
43.497751841189654,45.346510261269856
43.499287521246224,42.41592924637003
43.50157086608492,47.62525030678809
43.50194655862204,41.54934287108328
43.502130389170915,45.88388936129271
43.50398880410545,44.60103201011174
43.507636180484425,44.14047685390753
43.510746048896195,43.94946809200257
43.51185500832465,42.96359777818614
43.516926835800845,45.13400059043933
43.51719093496692,47.84848025210522
43.517795154629454,46.66822674352345
43.52185973775917,42.249022375641864
43.52734452168168,42.94842159957437
43.527770883562546,43.17115846238583
43.52852309183861,43.203285941265875
43.530683526108895,42.843856816078926
43.53089877560392,40.69249397117315
43.53255964790031,48.214145290469645
43.534332217760365,44.79452224510066
43.53833983799562,46.06206764213181
43.538705130783924,45.96354042997532
43.53957372657503,42.459220245439326
43.54012674546412,45.910252494121096
43.542214975221725,46.007524536833614
43.54223428676329,45.048794085951315
43.54250926100812,42.470491709487526
43.544324467301514,44.703378522445774
43.551286193489744,42.93487910632061
43.55225440543375,45.90081465160427
43.55640295058485,45.50859889620354
43.5614739292439,44.43335830654598
43.563429080262196,45.51212956392183
43.56482955886523,46.139902326566926
43.567560588843186,46.384196698466155
43.57023330805141,43.45381724157575
43.57221080940338,46.745502442791704
43.572357584991046,45.081810529742945
43.57316470137466,43.756705738102475
43.574264149701214,47.724965558950004
43.575211495185535,45.41295009915157
43.57645099094226,42.515560816190295
43.5780983483885,44.20646007595885
43.58252206665175,44.60257135660281
43.58273056843524,44.68471897843138
43.583643996311814,46.208848519705796
43.58371976441029,43.53188272107865
43.58479342182227,44.59303441035147
43.58532835172052,43.736246297669084
43.585401940410684,44.60157820261878
43.58620524735016,44.50521783666339
43.58867072919849,46.303675342309646
43.59597938262488,45.58836385657198
43.59996815554271,44.18890833609902
43.60177338626019,46.636737178491295
43.60359105956621,45.454254201745165
43.60376777968605,42.9462231152068
43.60401491639887,46.238394057198335
43.6055677072755,36.98665464557752
43.60629660255525,43.61825281933365
43.61277413665482,44.383186341998915
43.62181406829633,44.96960761593869
43.62755722746031,43.95237664453472
43.634626798446575,46.639434727583705
43.63872542982895,44.992548999624034
43.639632022075105,46.41830972027385
43.64042612051156,48.189586047714876
43.6408301517223,48.48654061009854
43.64494120115247,43.13061412513682
43.64500586992886,46.06742248164264
43.64738260379154,43.53705020268354
43.64775640186453,48.72872972716703
43.648985395730634,40.97889568127427
43.650456080759746,43.634767618672605
43.65119491199131,43.488193553315185
43.65156350728162,43.58724733677394
43.65369764293874,46.36047985848826
43.65402760271165,45.799189480080955
43.654173767666066,44.404114362252
43.656408763296255,45.80766327939084
43.658128056722404,45.228606237341964
43.65879348553041,45.6472952096279
43.65883047198128,43.158528446064096
43.658960492784864,47.18729185599639
43.65904899914958,44.51754524234403
43.65968732010969,44.43997329417932
43.660821625524264,43.363972959737424
43.66524360891315,44.142131980370316
43.66655828408874,43.796326599775604
43.66790502867431,46.15880543181178
43.668495311013835,44.70648935839762
43.66885955116234,45.14558667708719
43.669054577414535,45.46888365195046
43.669925328754445,43.76203759360753
43.67029880409171,42.4398687918645
43.67105935919032,41.43007599039162
43.67275842514864,43.73876061060759
43.67364184949323,47.068488625746255
43.67506797470953,42.89650466933455
43.67540974259839,45.70512695852915
43.680648627473666,45.15266786207117
43.68108122898452,44.85068301172177
43.68284188515812,48.50098069659246
43.68491032699915,46.93895510827852
43.68853106225836,44.09987793653301
43.69012802766953,44.555134819515445
43.6902465140266,48.27651251001907
43.69273195488519,44.648506321357516
43.6957394665017,43.14696429083584
43.69628004771043,48.24438579840575
43.69678906117294,42.715885415485964
43.69748225985602,46.76428046477177
43.698990578363464,46.40027281982232
43.699134925638575,40.20475357285705
43.699373761649944,45.575701227081254
43.70332660110182,47.74990973270238
43.70412429084673,44.23798665479272
43.704173659787855,45.106159299715614
43.70500897887919,42.022139925177214
43.70654447688848,44.516968344550214
43.70769147887698,46.122011153406845
43.70851865781097,44.617956592429984
43.70855385781838,47.70850741051815
43.711588477052096,46.41361400809941
43.712346213268056,43.10161374381621
43.71350527177428,44.74740463419689
43.71742159226535,47.10951016183436
43.725014794870845,43.74066603490708
43.72709809284045,43.181427246143535
43.730109021315045,44.88994923234298
43.730990427528965,47.563007030391574
43.73146028457712,48.093063117951964
43.73274176336587,43.09611636937376
43.73347105111294,40.289558341137955
43.73358688626474,43.00200821251754
43.7373654747531,47.12693059614245
43.738781889509596,43.50681419341532
43.74254907320853,44.31104031632345
43.742688185276286,45.28723100318041
43.74333558021425,46.12451477290692
43.74418987728276,42.841814998839524
43.744536439426014,42.11899317177779
43.745903111609,45.692956772501745
43.74723781977586,41.062903137210604
43.74810586469805,44.13003307891298
43.74820635593272,43.97113500430474
43.74982673444392,46.726408599398496
43.75101187146641,46.021176922710545
43.7530092691097,46.449580046066075
43.754357443936044,44.241864112870715
43.75765815091687,45.61832433371555
43.763280435617425,41.41688604994485
43.763893397112966,47.06945193219034
43.76450193316684,43.93486949869012
43.765552681954915,47.06815874438115
43.765894427292366,44.952902863894444
43.766222753200175,47.71217605574539
43.767059220091944,47.45984256372849
43.76801213791757,45.08128352250348
43.768494518853416,44.04215422800245
43.771195987578906,42.570687586026416
43.77187623910869,46.11481784360664
43.77570271028307,43.24151342975975
43.781974235359144,48.051807769832195
43.782431847883316,41.14256235028668
43.78323271294586,45.31247990556359
43.78422743592659,46.44294239329757
43.78533191330517,41.82989148423551
43.78796822952111,45.71032048275451
43.79148274975226,45.7864997634188
43.793034479766455,43.97657817922333
43.79339421540934,45.98801023604972
43.79413092365959,46.211687608517344
43.794828521083076,47.53396164347059
43.79633384514092,44.337635376296035
43.80019342831677,44.54835403182883
43.80070819384778,47.68236370040846
43.80204288290181,46.419150029311
43.80396767614716,47.68607830449665
43.80487884872298,44.81064808395287
43.805124074016334,44.27752890780265
43.8064914501312,45.217124303591135
43.80867620295453,40.86916453866813
43.8099195804196,42.04735445147744
43.81075313800598,44.38944318888241
43.81276258752122,50.17049764505576
43.81945147315909,46.53171610733361
43.82141713439714,46.76446328396848
43.826106908471345,45.316277099840896
43.828130890649646,44.986999695428686
43.830023494673156,44.53831854945496
43.83434608692029,43.17775096908676
43.834881479588915,40.86829332212513
43.83738408174216,41.62068867929257
43.83782717174124,42.54157694597497
43.838396388585245,44.55760695274668
43.84080408358356,45.42262151758138
43.842103152776055,43.78271117290909
43.8469415040347,45.237708883477836
43.84914373428926,44.81784469893224
43.84931663032749,46.254503292526664
43.84936497379843,42.672179899377255
